playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8482241,2021,Radim Zohorna,PIT,L,other,9,19.0,0.0,1.15,0.0,1.0,0.0,0.5,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.05,0.05,0.05,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.06,0.06,0.06,0.9,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8482241,2021,Radim Zohorna,PIT,L,all,9,6319.0,157.0,4.19,0.63,0.5,0.63,0.47,0.59,0.47,86.0,9.61,0.98,0.72,2.12,0.32,5.92,3.93,0.98,1.02,1.02,1.0,0.0,5.0,9.0,2.0,16.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,9.0,4.0,13.0,1.0,2.0,4.0,14.0,4.0,1.0,9.0,5.0,0.0,0.32,0.66,0.0,0.0,1.0,0.0,16.81,14.0,14.51,0.0,0.16,0.0,0.17,0.96,1.01,1.01,157.0,16.0,13.0,27.0,101.0,23.0,19.0,20.0,95.0,4.0,8.0,26375.0,2.0,2.0,1.0,3.0,57.34,4.18,4.06,4.36,4.23,54.0,25.0,28.0,107.0,5.0,6.0,1.0,60.0,18.0,1.0,1.58,2.28,0.32,1.0,4.0,0.0,111.31,79.0,81.61,0.88,0.67,0.67,4.4,4.59,4.53,39.67,2.5,2.44,2.46,2.41,37.0,18.0,9.0,64.0,0.0,0.0,0.0,44.0,10.0,1.0,1.07,1.22,0.21,0.0,0.0,0.0,62.77,55.0,53.88,0.5,0.0,0.0,3.0,2.96,2.89,27.34,27.57,424.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0
8482241,2021,Radim Zohorna,PIT,L,5on5,9,5895.0,147.0,4.19,0.6,0.49,0.6,0.48,0.57,0.48,77.0,7.54,0.83,0.57,1.64,0.25,4.55,3.16,0.82,0.87,0.87,1.0,0.0,4.0,7.0,2.0,13.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,6.0,3.0,10.0,1.0,2.0,3.0,14.0,4.0,1.0,7.0,4.0,0.0,0.29,0.53,0.0,0.0,1.0,0.0,13.81,11.0,11.51,0.0,0.12,0.0,0.17,0.77,0.82,0.82,147.0,16.0,13.0,27.0,91.0,22.0,19.0,20.0,86.0,3.0,8.0,21480.0,2.0,2.0,1.0,3.0,48.48,3.42,3.37,3.6,3.54,46.0,22.0,23.0,91.0,5.0,3.0,1.0,52.0,16.0,0.0,1.42,2.0,0.0,1.0,4.0,0.0,95.31,68.0,70.61,0.62,0.3,0.3,3.75,3.93,3.9,37.5,2.28,2.23,2.25,2.2,36.0,16.0,9.0,61.0,0.0,0.0,0.0,42.0,9.0,1.0,1.01,1.06,0.21,0.0,0.0,0.0,59.77,52.0,50.88,0.47,0.0,0.0,2.75,2.72,2.65,16.73,17.62,339.0,372.0,0.69,0.02,8.0,2.0,7.0,2.0
8482241,2021,Radim Zohorna,PIT,L,4on5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482241,2021,Radim Zohorna,PIT,L,5on4,9,405.0,10.0,3.61,0.83,0.83,0.94,0.89,0.92,0.87,41.0,2.08,0.15,0.15,0.48,0.08,1.37,0.76,0.15,0.15,0.15,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.02,0.13,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.04,0.0,0.0,0.19,0.19,0.19,10.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,9.0,1.0,0.0,1285.0,0.0,0.0,0.0,0.0,8.86,0.77,0.69,0.77,0.69,8.0,3.0,5.0,16.0,0.0,3.0,0.0,8.0,2.0,1.0,0.17,0.27,0.32,0.0,0.0,0.0,16.0,11.0,11.0,0.26,0.37,0.37,0.66,0.66,0.64,0.84,0.16,0.16,0.16,0.16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.17,0.17,0.17,3.62,0.72,41.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8478062,2021,Dysin Mayo,ARI,D,other,50,1456.0,29.0,0.5,0.6,0.5,0.36,0.54,0.38,0.53,76.0,2.93,0.19,0.13,0.56,0.08,1.3,1.73,0.19,0.19,0.19,0.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.03,0.0,0.0,0.23,0.23,0.22,29.0,0.0,12.0,2.0,15.0,4.0,0.0,6.0,19.0,0.0,0.0,3271.0,0.0,0.0,0.0,5.0,14.3,5.48,5.32,5.48,5.32,15.0,5.0,4.0,24.0,3.0,0.0,0.0,10.0,3.0,7.0,0.47,0.34,4.67,0.0,0.0,3.0,24.0,20.0,20.0,0.18,0.0,0.0,5.66,5.66,5.5,23.79,3.72,3.46,3.72,3.46,24.0,8.0,11.0,43.0,1.0,4.0,0.0,11.0,18.0,3.0,0.41,2.42,0.9,1.0,0.0,0.0,43.0,32.0,32.0,0.58,0.84,0.84,3.46,3.46,3.28,7.87,7.79,79.0,66.0,0.03,0.0,1.0,0.0,1.0,0.0
8478062,2021,Dysin Mayo,ARI,D,all,50,62404.0,1286.0,-0.1,0.35,0.46,0.35,0.47,0.35,0.47,152.0,55.58,2.17,3.14,13.55,1.75,33.99,26.39,2.07,2.18,2.08,2.0,5.0,60.0,21.0,39.0,120.0,11.0,4.0,5.0,0.0,17.0,1.0,19.0,35.0,56.0,77.0,6.0,17.0,0.0,86.0,10.0,27.0,76.0,5.0,0.0,1.6,0.58,0.0,3.0,1.0,0.0,118.24,81.0,79.99,23.0,0.64,0.93,0.0,2.81,2.8,2.68,1286.0,87.0,253.0,192.0,754.0,117.0,188.0,151.0,830.0,0.0,0.0,119291.0,17.0,13.0,5.0,98.0,362.4,34.72,33.68,34.66,33.62,374.0,133.0,172.0,679.0,40.0,29.0,6.0,382.0,90.0,35.0,11.27,10.61,12.84,17.0,11.0,12.0,666.54,507.0,499.99,5.0,6.47,6.55,33.18,33.01,32.42,685.04,65.31,61.3,65.84,61.81,706.0,246.0,318.0,1270.0,65.0,53.0,10.0,705.0,183.0,64.0,19.93,21.83,23.55,27.0,14.0,24.0,1290.9,952.0,964.81,11.2,11.86,11.86,64.65,65.19,62.71,85.03,101.11,1671.0,1857.0,0.0,0.0,0.0,0.0,0.0,0.0
8478062,2021,Dysin Mayo,ARI,D,5on5,50,52182.0,1070.0,-0.1,0.4,0.42,0.4,0.46,0.4,0.45,142.0,50.28,1.94,2.87,12.58,1.57,31.52,22.51,1.85,1.94,1.85,2.0,4.0,53.0,20.0,39.0,112.0,10.0,4.0,5.0,0.0,16.0,1.0,14.0,33.0,49.0,69.0,6.0,17.0,0.0,78.0,9.0,21.0,69.0,4.0,0.0,1.46,0.48,0.0,3.0,1.0,0.0,110.24,73.0,71.99,17.0,0.57,0.93,0.0,2.51,2.5,2.39,1070.0,82.0,136.0,176.0,676.0,107.0,154.0,125.0,684.0,0.0,0.0,96141.0,17.0,11.0,4.0,67.0,328.08,27.13,26.25,27.06,26.18,338.0,121.0,164.0,623.0,35.0,28.0,6.0,352.0,81.0,26.0,10.21,9.43,7.49,16.0,11.0,8.0,610.54,459.0,451.99,4.5,6.39,6.55,25.09,24.91,24.5,501.67,40.58,38.93,41.1,39.44,521.0,176.0,238.0,935.0,41.0,40.0,8.0,529.0,132.0,36.0,15.21,15.52,9.84,21.0,13.0,7.0,955.9,697.0,709.81,6.95,8.34,8.34,39.18,39.72,38.97,54.7,74.0,1280.0,1524.0,3.32,0.04,79.0,4.0,62.0,2.0
8478062,2021,Dysin Mayo,ARI,D,4on5,50,8557.0,166.0,-1.43,0.07,0.15,0.08,0.13,0.09,0.13,89.0,2.37,0.04,0.14,0.4,0.1,1.17,2.15,0.04,0.04,0.04,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,7.0,0.0,6.0,4.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,6.0,0.03,0.0,0.0,0.07,0.07,0.07,166.0,2.0,104.0,10.0,50.0,5.0,34.0,16.0,111.0,0.0,0.0,6019.0,0.0,0.0,0.0,0.0,15.04,1.48,1.47,1.48,1.47,16.0,5.0,3.0,24.0,2.0,0.0,0.0,15.0,5.0,1.0,0.4,0.71,0.37,1.0,0.0,1.0,24.0,21.0,21.0,0.21,0.0,0.0,1.68,1.68,1.67,157.37,20.78,18.66,20.78,18.66,158.0,62.0,69.0,289.0,23.0,9.0,2.0,163.0,32.0,25.0,4.24,3.73,12.81,5.0,1.0,17.0,289.0,220.0,220.0,3.65,2.68,2.68,21.75,21.75,20.19,1.85,10.25,26.0,177.0,0.33,0.31,3.0,3.0,2.0,3.0
8478062,2021,Dysin Mayo,ARI,D,5on4,50,209.0,21.0,-1.45,0.55,0.85,0.67,0.84,0.63,0.81,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,1.0,4.0,13.0,1.0,0.0,4.0,16.0,0.0,0.0,4344.0,0.0,2.0,1.0,10.0,3.78,0.3,0.3,0.3,0.3,4.0,1.0,1.0,6.0,0.0,1.0,0.0,4.0,1.0,0.0,0.17,0.13,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.09,0.07,0.0,0.4,0.4,0.4,2.22,0.24,0.24,0.24,0.24,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.08,0.17,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.02,0.0,0.0,0.27,0.27,0.27,4.09,0.75,86.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8479419,2021,Brett Murray,BUF,L,other,19,97.0,2.0,2.5,0.14,0.65,0.75,0.85,0.67,0.78,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,363.0,0.0,0.0,0.0,0.0,2.87,0.07,0.07,0.07,0.07,2.0,2.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,0.06,0.0,0.0,0.13,0.13,0.13,1.45,0.42,0.4,0.42,0.4,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06,0.0,0.36,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.36,0.36,0.07,0.07,0.07,0.9,0.48,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8479419,2021,Brett Murray,BUF,L,all,19,14804.0,327.0,2.3,0.45,0.42,0.46,0.47,0.44,0.46,170.0,16.98,2.7,1.39,3.45,0.56,8.07,5.82,2.59,2.61,2.5,3.0,1.0,14.0,8.0,3.0,25.0,6.0,2.0,6.0,2.0,1.0,1.0,3.0,9.0,12.0,20.0,4.0,13.0,0.0,17.0,4.0,5.0,10.0,8.0,4.0,0.42,0.95,1.33,0.0,0.0,2.0,24.45,22.0,21.55,0.0,0.31,1.98,1.19,1.82,1.79,1.78,327.0,57.0,42.0,44.0,184.0,60.0,48.0,47.0,172.0,0.0,0.0,54429.0,13.0,13.0,5.0,2.0,99.03,9.0,8.69,8.94,8.63,105.0,40.0,45.0,190.0,9.0,12.0,3.0,116.0,22.0,7.0,3.49,2.63,2.87,3.0,2.0,4.0,187.33,145.0,143.35,1.42,2.81,2.81,7.15,7.14,7.04,125.63,11.1,10.75,11.1,10.76,135.0,51.0,41.0,227.0,11.0,15.0,5.0,154.0,21.0,11.0,5.02,2.62,3.46,1.0,5.0,5.0,232.15,186.0,189.86,1.7,3.28,3.28,8.87,8.95,8.85,36.36,49.78,801.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0
8479419,2021,Brett Murray,BUF,L,5on5,19,14111.0,311.0,2.3,0.42,0.45,0.43,0.48,0.41,0.46,141.0,16.15,2.68,1.27,3.25,0.53,7.67,5.6,2.57,2.59,2.48,2.0,1.0,13.0,8.0,3.0,24.0,5.0,2.0,5.0,2.0,1.0,1.0,3.0,9.0,11.0,19.0,4.0,13.0,0.0,17.0,4.0,5.0,9.0,8.0,4.0,0.4,0.95,1.33,0.0,0.0,2.0,23.45,21.0,20.55,0.0,0.27,1.12,1.17,1.79,1.76,1.75,311.0,50.0,41.0,44.0,176.0,56.0,48.0,44.0,163.0,0.0,0.0,44499.0,13.0,13.0,5.0,2.0,89.63,7.74,7.47,7.68,7.41,93.0,36.0,40.0,169.0,8.0,10.0,2.0,101.0,22.0,6.0,3.09,2.63,2.02,3.0,2.0,3.0,166.33,129.0,127.35,1.2,1.93,1.93,6.75,6.74,6.65,122.73,10.65,10.31,10.65,10.33,132.0,50.0,41.0,223.0,11.0,14.0,5.0,151.0,21.0,10.0,4.93,2.62,3.1,1.0,5.0,5.0,228.15,182.0,185.86,1.68,2.92,2.92,8.75,8.83,8.73,26.04,31.29,641.0,691.0,0.08,0.98,6.0,10.0,2.0,8.0
8479419,2021,Brett Murray,BUF,L,4on5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479419,2021,Brett Murray,BUF,L,5on4,19,596.0,14.0,1.42,0.97,0.84,0.88,0.89,0.86,0.88,66.0,0.83,0.02,0.12,0.2,0.04,0.4,0.22,0.02,0.02,0.02,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.03,0.86,0.02,0.03,0.03,0.03,14.0,6.0,1.0,0.0,7.0,3.0,0.0,3.0,8.0,0.0,0.0,2028.0,0.0,0.0,0.0,0.0,6.54,1.19,1.15,1.19,1.15,10.0,2.0,3.0,15.0,1.0,2.0,1.0,11.0,0.0,1.0,0.33,0.0,0.86,0.0,0.0,1.0,15.0,12.0,12.0,0.16,0.88,0.88,0.28,0.28,0.26,1.45,0.03,0.03,0.03,0.03,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.04,0.04,0.04,3.07,0.57,58.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8478067,2021,Oskar Lindblom,PHI,L,other,58,640.0,16.0,8.05,0.49,0.31,0.56,0.48,0.44,0.46,175.0,1.43,0.99,0.09,0.12,0.03,0.54,0.24,0.99,0.99,0.99,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07,0.0,0.92,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.02,0.0,0.0,1.01,1.01,1.01,16.0,2.0,2.0,2.0,10.0,5.0,2.0,3.0,6.0,0.0,0.0,3260.0,0.0,0.0,0.0,0.0,5.44,1.41,1.41,1.41,1.41,7.0,1.0,7.0,15.0,1.0,0.0,0.0,5.0,2.0,1.0,0.18,0.3,0.92,0.0,0.0,1.0,15.0,8.0,8.0,0.12,0.0,0.0,1.53,1.53,1.53,7.42,1.45,1.44,1.45,1.44,6.0,4.0,2.0,12.0,2.0,0.0,0.0,7.0,2.0,1.0,0.32,0.25,0.89,1.0,0.0,1.0,12.0,10.0,10.0,0.14,0.0,0.0,1.6,1.6,1.58,6.23,13.61,76.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
8478067,2021,Oskar Lindblom,PHI,L,all,58,49561.0,1212.0,18.31,0.48,0.45,0.46,0.48,0.46,0.48,448.0,102.09,11.46,7.26,23.91,3.46,50.54,38.37,10.99,11.32,10.86,7.0,4.0,102.0,33.0,37.0,172.0,21.0,10.0,10.0,3.0,22.0,2.0,38.0,53.0,92.0,125.0,11.0,22.0,7.0,63.0,15.0,14.0,90.0,33.0,12.0,3.01,4.46,3.98,3.0,3.0,4.0,169.94,135.0,133.5,10.0,1.57,1.08,3.35,9.67,9.6,9.46,1212.0,155.0,129.0,194.0,734.0,184.0,189.0,167.0,672.0,7.0,11.0,161819.0,22.0,20.0,10.0,39.0,402.42,36.72,35.61,36.38,35.27,416.0,134.0,195.0,745.0,32.0,34.0,5.0,399.0,116.0,35.0,11.84,14.3,10.58,12.0,10.0,10.0,735.7,550.0,544.61,5.87,6.17,6.24,36.34,36.02,35.47,465.41,40.44,39.28,41.27,40.09,462.0,184.0,227.0,873.0,40.0,36.0,5.0,470.0,139.0,37.0,13.7,16.41,10.33,11.0,17.0,12.0,887.26,646.0,654.58,6.99,6.4,6.4,41.03,41.8,41.11,130.26,157.42,2459.0,2665.0,0.0,0.0,0.0,0.0,0.0,0.0
8478067,2021,Oskar Lindblom,PHI,L,5on5,58,43802.0,1032.0,18.31,0.46,0.45,0.46,0.47,0.46,0.47,365.0,89.18,9.1,6.01,20.96,3.01,44.31,34.59,8.77,8.96,8.64,6.0,4.0,91.0,27.0,37.0,155.0,19.0,9.0,8.0,3.0,20.0,2.0,32.0,47.0,82.0,109.0,11.0,22.0,6.0,60.0,15.0,13.0,82.0,26.0,10.0,2.77,3.56,2.77,3.0,3.0,3.0,152.93,118.0,116.5,9.0,1.26,0.8,2.89,7.47,7.4,7.31,1032.0,131.0,114.0,177.0,610.0,164.0,160.0,142.0,566.0,6.0,9.0,127773.0,22.0,20.0,10.0,35.0,352.75,30.72,29.93,30.39,29.59,369.0,111.0,175.0,655.0,28.0,31.0,5.0,354.0,96.0,30.0,10.64,12.01,8.07,12.0,8.0,8.0,645.7,480.0,474.61,4.83,5.71,5.79,29.77,29.44,29.15,402.38,35.49,34.45,36.33,35.26,395.0,165.0,200.0,760.0,31.0,29.0,3.0,401.0,126.0,33.0,11.99,14.94,8.56,9.0,13.0,9.0,774.26,560.0,568.58,5.64,5.79,5.79,35.34,36.12,35.53,82.81,100.85,1853.0,2073.0,2.73,1.88,46.0,29.0,37.0,22.0
8478067,2021,Oskar Lindblom,PHI,L,4on5,58,3108.0,99.0,12.59,0.24,0.15,0.12,0.14,0.16,0.17,242.0,1.41,0.18,0.08,0.18,0.04,0.49,1.03,0.18,0.18,0.18,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.06,0.12,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.02,0.0,0.0,0.2,0.2,0.2,99.0,3.0,13.0,13.0,70.0,4.0,21.0,15.0,59.0,1.0,0.0,11895.0,0.0,0.0,0.0,1.0,8.79,0.91,0.91,0.91,0.91,7.0,5.0,0.0,12.0,1.0,0.0,0.0,8.0,3.0,1.0,0.22,0.34,0.35,0.0,1.0,0.0,12.0,12.0,12.0,0.1,0.0,0.0,1.01,1.01,1.01,46.85,2.94,2.84,2.94,2.84,50.0,14.0,24.0,88.0,7.0,7.0,2.0,52.0,9.0,3.0,1.06,0.99,0.89,1.0,4.0,2.0,88.0,64.0,64.0,1.11,0.62,0.62,3.44,3.44,3.35,4.01,22.35,53.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0
